"Demographic data (total population, age groups and race/ethnicity) by census tract were extracted from the 2018 American Community Survey.",,,,,,,,,,,,,,,
Census Tract , DRAFT CES 4.0 Score,DRAFT CES 4.0 Percentile,"DRAFT CES 4.0 
Percentile Range",2018 Total Population,"California 
County",Children < 10 years (%) ,Pop 10-64 years (%),Elderly > 65 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Pacific Islander (%),Other/Multiple (%)
6083002206,26.51,54.09,50-55%,5243,Santa Barbara,24.1,64.5,11.4,74.9,17.5,2.1,0.0,4.4,0.0,1.0
6065043317,26.50,54.07,50-55%,8830,Riverside ,15.6,70.5,13.9,42.7,36.8,10.7,2.9,3.5,0.2,3.2
6037462800,26.49,54.06,50-55%,2930,Los Angeles,14.9,70.7,14.4,32.0,33.4,11.9,0.0,19.4,0.4,2.9
6095252608,26.49,54.05,50-55%,4205,Solano ,21.3,70.4,8.3,41.5,17.3,26.3,1.0,11.1,0.0,2.8
6031000601,26.48,54.04,50-55%,9857,Kings ,17.0,74.9,8.1,39.2,46.2,3.6,0.0,8.9,0.0,2.0
6115040600,26.47,54.02,50-55%,5462,Yuba ,17.4,68.6,14.0,33.1,54.6,2.7,1.2,3.7,0.0,4.7
6037702502,26.47,54.01,50-55%,3983,Los Angeles,12.6,61.6,25.8,14.5,48.3,14.2,0.0,18.8,0.0,4.2
6037900507,26.46,54.00,50-55%,6863,Los Angeles,13.9,77.6,8.5,47.0,28.0,16.5,0.4,6.6,0.0,1.5
6037403721,26.43,53.98,50-55%,4869,Los Angeles,11.4,74.3,14.3,55.6,27.8,2.0,0.4,11.9,0.0,2.3
6037401800,26.43,53.97,50-55%,8046,Los Angeles,8.1,71.4,20.5,25.8,53.3,3.0,0.2,10.4,0.0,7.3
6073008600,26.41,53.96,50-55%,7296,San Diego,13.1,77.9,9.0,51.5,22.3,5.7,0.5,16.4,0.0,3.6
6065043703,26.41,53.95,50-55%,3146,Riverside ,10.8,74.3,14.9,40.4,49.9,5.8,0.2,1.1,0.0,2.5
6007000903,26.40,53.93,50-55%,6828,Butte ,10.8,79.7,9.5,23.6,58.1,4.5,0.8,9.4,0.3,3.3
6037192410,26.40,53.92,50-55%,3757,Los Angeles,5.2,82.4,12.4,21.9,44.7,4.7,0.0,21.7,0.0,7.0
6059088904,26.40,53.91,50-55%,6013,Orange ,8.7,74.8,16.5,12.2,9.9,0.0,0.0,77.3,0.0,0.6
6037181300,26.38,53.90,50-55%,4058,Los Angeles,11.2,70.5,18.2,29.4,33.4,1.7,0.0,32.6,0.0,2.9
6059062647,26.38,53.88,50-55%,4686,Orange ,6.5,51.2,42.4,19.0,52.9,3.5,0.0,24.5,0.0,0.0
6037123601,26.37,53.87,50-55%,4741,Los Angeles,8.0,75.7,16.4,35.8,54.7,5.0,0.0,2.6,0.0,1.9
6071010012,26.37,53.86,50-55%,4786,San Bernardino,14.8,71.9,13.4,51.8,42.4,4.7,0.0,0.0,0.0,1.0
6067009639,26.37,53.85,50-55%,3876,Sacramento ,11.1,74.3,14.6,12.0,22.5,21.5,0.3,32.0,5.1,6.7
6089010900,26.36,53.83,50-55%,4236,Shasta ,10.6,66.1,23.3,12.2,65.8,4.7,5.5,9.2,0.0,2.6
6059075812,26.36,53.82,50-55%,6492,Orange ,15.1,74.1,10.8,49.4,39.7,1.0,0.0,6.9,0.6,2.4
6103000600,26.35,53.81,50-55%,5297,Tehama ,13.6,66.7,19.7,21.9,72.1,1.7,0.5,1.4,0.0,2.3
6085500300,26.35,53.80,50-55%,3987,Santa Clara,5.5,90.0,4.6,30.4,36.7,7.4,0.6,19.9,0.3,4.7
6037273200,26.34,53.78,50-55%,3271,Los Angeles,8.6,80.2,11.2,36.8,52.3,5.9,0.4,1.2,0.0,3.4
6037910707,26.34,53.77,50-55%,4940,Los Angeles,20.2,71.0,8.9,61.8,18.4,15.7,0.6,2.3,0.0,1.1
6073002801,26.33,53.76,50-55%,3262,San Diego,3.5,87.6,9.0,20.0,54.5,2.3,0.5,12.7,1.7,8.3
6073013903,26.32,53.75,50-55%,4243,San Diego,11.3,67.3,21.4,42.4,29.1,10.7,0.0,15.7,0.0,2.1
6099000905,26.30,53.73,50-55%,5660,Stanislaus ,11.4,72.5,16.2,21.1,59.6,4.9,0.2,9.6,0.3,4.3
6073020017,26.30,53.72,50-55%,3511,San Diego,13.1,75.9,10.9,52.7,38.8,3.2,0.2,4.1,0.0,1.0
6087122500,26.30,53.71,50-55%,6843,Santa Cruz,17.7,74.1,8.2,80.0,13.5,0.7,0.0,1.5,0.0,4.4
6019001409,26.29,53.69,50-55%,2064,Fresno ,12.9,70.1,17.0,31.0,37.3,5.0,0.0,21.5,0.0,5.2
6065042618,26.28,53.68,50-55%,9031,Riverside ,17.2,76.7,6.1,83.7,7.2,6.7,0.0,1.8,0.0,0.5
6073018906,26.28,53.67,50-55%,7178,San Diego,15.6,72.4,12.0,53.7,38.4,3.8,0.0,1.8,0.7,1.7
6103000300,26.25,53.66,50-55%,4805,Tehama ,9.2,72.7,18.1,22.7,72.0,0.5,0.5,0.8,0.1,3.4
6067007415,26.23,53.64,50-55%,3384,Sacramento ,12.6,72.1,15.3,14.3,66.7,6.6,0.0,2.6,3.2,6.7
6059011101,26.21,53.63,50-55%,4457,Orange ,16.3,76.9,6.8,62.4,24.9,1.1,0.5,9.9,0.6,0.7
6059110202,26.20,53.62,50-55%,7695,Orange ,14.5,70.2,15.3,41.5,26.7,2.2,1.2,21.9,3.5,2.9
6037403902,26.19,53.61,50-55%,5061,Los Angeles,13.6,70.7,15.7,36.0,49.6,4.6,1.5,7.3,0.0,1.1
6067008705,26.19,53.59,50-55%,7915,Sacramento ,19.8,72.8,7.4,13.6,43.6,6.1,0.1,29.7,0.6,6.3
6037431400,26.19,53.58,50-55%,4234,Los Angeles,10.1,72.8,17.1,26.3,17.8,0.4,1.1,51.6,1.0,1.9
6037461700,26.19,53.57,50-55%,1510,Los Angeles,10.8,61.8,27.4,17.4,56.0,10.1,0.0,13.0,0.0,3.6
6095253404,26.19,53.56,50-55%,7138,Solano ,15.9,75.4,8.7,41.1,46.0,3.7,0.5,2.2,1.0,5.6
6037408135,26.18,53.54,50-55%,3948,Los Angeles,11.3,77.2,11.5,41.2,8.5,3.4,0.0,46.6,0.0,0.3
6001406601,26.16,53.53,50-55%,5042,Alameda ,11.2,76.0,12.8,33.6,14.4,21.4,0.1,23.2,0.0,7.3
6071007105,26.14,53.52,50-55%,3208,San Bernardino,19.2,69.7,11.1,46.9,31.3,7.2,0.0,13.2,0.0,1.4
6085503703,26.14,53.51,50-55%,4325,Santa Clara,14.0,76.7,9.3,67.5,1.7,2.8,0.0,27.2,0.0,0.8
6037481902,26.13,53.49,50-55%,3420,Los Angeles,10.1,72.6,17.3,56.2,7.7,1.4,0.0,33.5,0.7,0.5
6037501900,26.13,53.48,50-55%,4110,Los Angeles,14.7,73.7,11.6,71.0,21.7,1.6,0.0,1.8,0.0,4.0
6107002006,26.12,53.47,50-55%,4355,Tulare ,15.3,66.5,18.3,34.0,59.7,0.9,0.0,4.6,0.0,0.8
6065043509,26.11,53.46,50-55%,5426,Riverside ,16.5,74.3,9.3,53.5,39.0,1.6,2.9,2.0,0.0,0.9
6037920034,26.11,53.44,50-55%,3582,Los Angeles,11.2,79.3,9.5,38.3,43.0,1.8,0.4,10.7,0.0,5.8
6001428000,26.11,53.43,50-55%,2593,Alameda ,6.6,79.0,14.4,12.3,43.7,5.6,0.2,31.9,0.0,6.4
6073003202,26.11,53.42,50-55%,4563,San Diego,10.3,76.5,13.2,77.6,10.6,3.5,0.1,6.9,0.0,1.4
6035040304,26.10,53.40,50-55%,1498,Lassen ,9.1,72.1,18.8,6.3,79.1,4.5,4.1,1.9,2.3,1.8
6007003502,26.10,53.39,50-55%,4507,Butte ,15.4,68.0,16.5,46.2,50.4,0.1,0.6,1.7,0.1,0.9
6037117102,26.09,53.38,50-55%,2839,Los Angeles,13.4,75.0,11.7,63.9,25.4,1.5,0.3,7.4,0.0,1.4
6053014107,26.09,53.37,50-55%,7762,Monterey ,23.6,71.5,4.9,28.3,47.3,5.3,1.6,9.1,1.8,6.6
6019004902,26.09,53.35,50-55%,2085,Fresno ,17.9,70.0,12.0,46.7,41.0,9.1,0.0,2.7,0.0,0.5
6037481714,26.07,53.34,50-55%,2784,Los Angeles,6.6,69.4,24.0,4.6,3.8,0.2,0.0,89.1,0.5,1.9
6089011702,26.07,53.33,50-55%,3476,Shasta ,13.3,72.8,14.0,9.1,79.0,1.9,4.9,0.0,0.0,5.1
6067008128,26.06,53.32,50-55%,2471,Sacramento ,9.8,71.3,19.0,23.7,65.1,2.5,0.8,4.4,0.0,3.5
6037211704,26.06,53.30,50-55%,2943,Los Angeles,7.8,76.3,15.9,20.0,15.4,9.8,0.0,50.5,0.0,4.2
6073003115,26.05,53.29,50-55%,7088,San Diego,13.7,73.3,13.1,32.9,11.6,14.4,0.0,37.6,1.3,2.2
6037186100,26.05,53.28,50-55%,5024,Los Angeles,12.4,71.2,16.3,33.7,31.1,1.7,0.0,27.8,0.0,5.8
6065043810,26.05,53.27,50-55%,5243,Riverside ,7.0,62.8,30.3,33.9,51.1,3.5,0.0,9.3,0.0,2.3
6037403317,26.05,53.25,50-55%,4676,Los Angeles,6.7,77.0,16.3,34.2,18.7,6.7,0.6,35.1,0.0,4.7
6075022903,26.04,53.24,50-55%,3561,San Francisco,14.3,77.1,8.6,53.8,29.8,2.5,1.0,10.7,0.0,2.2
6037577602,26.03,53.23,50-55%,3364,Los Angeles,10.2,61.1,28.7,8.2,70.2,6.2,0.2,10.3,0.0,4.8
6037189800,26.03,53.22,50-55%,3923,Los Angeles,7.9,77.8,14.3,17.8,68.5,5.4,0.0,3.5,0.0,4.8
6037910205,26.02,53.20,50-55%,1367,Los Angeles,16.7,68.6,14.7,50.5,32.7,1.5,0.7,8.5,0.7,5.4
6065046404,26.02,53.19,50-55%,6328,Riverside ,17.0,75.2,7.8,48.5,39.9,6.1,0.0,4.3,0.0,1.2
6099003905,26.01,53.18,50-55%,4207,Stanislaus ,14.8,67.1,18.1,25.1,69.9,0.4,0.0,1.9,0.0,2.7
6075011300,26.00,53.17,50-55%,3046,San Francisco,5.4,62.6,31.9,2.9,15.1,2.8,0.0,76.4,0.0,2.8
6067009618,25.99,53.15,50-55%,4996,Sacramento ,14.2,71.7,14.2,22.9,24.9,20.3,0.0,22.2,1.4,8.3
6065043701,25.98,53.14,50-55%,3999,Riverside ,7.3,68.0,24.7,31.5,53.9,4.5,1.9,1.8,0.0,6.4
6059075805,25.98,53.13,50-55%,4151,Orange ,12.4,78.0,9.6,39.6,54.5,0.4,0.1,3.4,0.0,2.0
6001409900,25.97,53.11,50-55%,3680,Alameda ,10.0,64.5,25.5,8.1,25.4,48.0,0.0,6.2,0.0,12.4
6111003011,25.96,53.10,50-55%,5496,Ventura ,17.9,71.1,11.0,82.0,11.0,0.9,0.0,5.4,0.1,0.5
6037401201,25.94,53.09,50-55%,3347,Los Angeles,15.4,70.9,13.7,35.2,52.6,0.3,0.0,9.7,0.9,1.4
6073010112,25.94,53.08,50-55%,5168,San Diego,13.9,78.3,7.8,86.3,6.1,3.4,0.0,2.6,0.0,1.6
6099001001,25.94,53.06,50-55%,5562,Stanislaus ,9.3,69.1,21.6,31.7,55.4,7.6,0.0,1.7,0.0,3.6
6021010501,25.94,53.05,50-55%,3684,Glenn ,17.9,72.3,9.8,69.5,28.0,0.1,0.0,1.1,0.1,1.1
6083002209,25.93,53.04,50-55%,3606,Santa Barbara,17.9,74.7,7.5,83.1,12.5,0.5,0.1,3.2,0.0,0.7
6073008800,25.93,53.03,50-55%,6928,San Diego,13.3,75.0,11.7,26.2,19.6,5.0,0.2,43.3,0.2,5.6
6037141304,25.93,53.01,50-55%,3087,Los Angeles,14.6,70.2,15.1,8.8,80.6,1.5,0.0,5.2,0.0,4.0
6073020601,25.93,53.00,50-55%,6303,San Diego,14.5,80.8,4.7,75.0,17.6,1.1,0.0,5.0,0.0,1.4
6059021903,25.92,52.99,50-55%,3960,Orange ,8.9,76.3,14.8,29.8,47.7,0.4,0.0,18.6,0.0,3.5
6037111201,25.91,52.98,50-55%,3485,Los Angeles,11.0,71.2,17.8,31.0,51.2,1.3,0.0,15.5,0.0,0.9
6081610601,25.91,52.96,50-55%,6051,San Mateo,17.0,77.3,5.7,79.7,9.2,1.4,0.0,7.3,0.0,2.4
6065042521,25.90,52.95,50-55%,5235,Riverside ,13.8,78.5,7.6,74.1,10.0,11.1,0.9,2.4,0.0,1.5
6037106642,25.90,52.94,50-55%,3016,Los Angeles,10.1,69.3,20.6,27.2,53.4,5.8,0.0,9.4,0.0,4.1
6037106010,25.88,52.93,50-55%,3108,Los Angeles,12.6,72.7,14.7,74.9,16.6,2.7,0.0,3.8,0.0,2.0
6095252317,25.88,52.91,50-55%,8551,Solano ,11.6,78.0,10.3,24.2,26.4,13.4,0.2,27.7,0.6,7.7
6073018905,25.87,52.90,50-55%,7270,San Diego,13.5,78.5,7.9,64.0,28.1,3.1,0.0,2.6,0.1,2.1
6037900609,25.87,52.89,50-55%,5302,Los Angeles,20.8,74.4,4.8,46.2,16.8,30.9,0.1,2.9,0.0,3.1
6065030800,25.86,52.88,50-55%,8537,Riverside ,16.1,73.2,10.7,48.8,39.0,5.3,0.6,6.3,0.0,0.2
6077004002,25.85,52.86,50-55%,12168,San Joaquin,14.8,75.6,9.6,25.1,23.8,10.7,0.0,33.2,1.2,6.0
6013387000,25.85,52.85,50-55%,2975,Contra Costa,15.3,68.0,16.7,5.9,46.2,4.2,0.2,33.1,0.0,10.4
6001430800,25.85,52.84,50-55%,5232,Alameda ,11.5,70.5,18.0,13.4,55.7,1.9,0.1,22.8,1.2,4.9
6065040604,25.85,52.82,50-55%,5296,Riverside ,11.2,73.5,15.4,55.8,39.7,0.0,0.4,1.7,0.0,2.4
6071002036,25.84,52.81,50-55%,13635,San Bernardino,18.1,74.8,7.1,26.1,26.0,22.6,2.0,21.9,0.0,1.4
6071010015,25.84,52.80,50-55%,6101,San Bernardino,13.5,78.1,8.4,65.6,32.2,1.0,0.0,0.2,0.5,0.4
6085504802,25.84,52.79,50-55%,5345,Santa Clara,8.9,74.6,16.5,30.0,23.1,2.2,0.0,43.2,0.0,1.6
6067005904,25.84,52.77,50-55%,4825,Sacramento ,9.6,75.2,15.2,11.7,74.9,4.2,0.6,4.4,0.0,4.3
6071011205,25.83,52.76,50-55%,1260,San Bernardino,12.8,69.0,18.2,30.2,64.3,0.2,0.7,4.6,0.0,0.0
6059075404,25.82,52.75,50-55%,6783,Orange ,10.5,77.2,12.3,55.7,26.5,9.6,0.2,7.9,0.0,0.0
6071002801,25.82,52.74,50-55%,5939,San Bernardino,18.7,74.1,7.2,82.3,7.6,6.4,0.0,2.2,0.0,1.6
6037183510,25.82,52.72,50-55%,2612,Los Angeles,10.6,76.8,12.6,73.1,20.6,0.0,0.0,5.6,0.0,0.7
6037431900,25.81,52.71,50-55%,4422,Los Angeles,12.4,73.4,14.2,26.3,13.6,1.9,0.0,57.0,0.0,1.2
6037703001,25.80,52.70,50-55%,6288,Los Angeles,11.6,76.7,11.7,12.4,36.5,20.7,0.0,23.0,0.0,7.4
6059099248,25.79,52.69,50-55%,5765,Orange ,14.3,72.9,12.9,70.0,6.5,0.6,0.4,22.2,0.2,0.2
6037293301,25.79,52.67,50-55%,3033,Los Angeles,8.3,72.9,18.8,16.4,30.0,1.0,0.0,46.9,0.0,5.7
6037461000,25.78,52.66,50-55%,6416,Los Angeles,9.5,77.7,12.8,53.3,8.8,31.0,0.0,5.4,0.0,1.4
6111008201,25.78,52.65,50-55%,4763,Ventura ,13.0,71.2,15.8,27.1,56.6,1.2,0.0,12.7,0.0,2.4
6059099203,25.78,52.64,50-55%,6246,Orange ,11.4,74.1,14.6,27.8,14.0,0.1,0.0,55.3,1.1,1.8
6111004504,25.77,52.62,50-55%,5506,Ventura ,15.5,76.0,8.6,81.8,5.9,1.5,0.3,9.8,0.0,0.7
6013304002,25.76,52.61,50-55%,1483,Contra Costa,12.1,70.5,17.4,35.1,59.1,2.2,1.7,1.5,0.0,0.3
6077005003,25.76,52.60,50-55%,5802,San Joaquin,11.9,73.6,14.4,26.8,64.1,1.4,0.1,4.1,0.0,3.5
6085501300,25.75,52.59,50-55%,4063,Santa Clara,4.2,86.3,9.4,16.2,55.7,4.6,0.4,18.5,0.4,4.2
6037920029,25.75,52.57,50-55%,3956,Los Angeles,11.7,78.9,9.4,34.3,53.6,2.8,0.0,6.9,0.1,2.4
6037269602,25.75,52.56,50-55%,2847,Los Angeles,7.6,83.7,8.6,35.0,30.7,17.0,0.0,4.0,0.0,13.3
6067007601,25.74,52.55,50-55%,6699,Sacramento ,10.5,68.8,20.7,18.5,61.4,5.8,0.2,7.1,0.2,6.9
6059001901,25.73,52.53,50-55%,2649,Orange ,12.6,77.0,10.4,48.1,29.6,3.1,0.0,17.4,0.4,1.4
6067007017,25.71,52.52,50-55%,3327,Sacramento ,16.2,74.1,9.8,25.2,36.4,13.2,0.0,20.1,0.9,4.2
6053014202,25.71,52.51,50-55%,4605,Monterey ,19.0,65.0,16.0,23.3,35.0,4.8,0.0,23.5,5.3,8.2
6037135113,25.70,52.50,50-55%,3268,Los Angeles,13.5,69.6,16.9,19.1,48.9,7.3,0.3,13.8,1.3,9.3
6059110014,25.70,52.48,50-55%,5236,Orange ,13.7,74.4,11.9,31.1,38.2,8.3,0.1,16.2,0.5,5.6
6077005004,25.69,52.47,50-55%,5844,San Joaquin,14.2,75.2,10.5,29.4,65.6,0.5,0.0,1.9,0.1,2.5
6037189904,25.69,52.46,50-55%,2402,Los Angeles,4.1,88.2,7.7,16.0,63.2,8.8,0.0,7.0,0.0,5.1
6007002900,25.68,52.45,50-55%,3016,Butte ,9.7,75.2,15.1,4.3,52.1,1.7,2.0,30.9,0.5,8.6
6101051100,25.67,52.43,50-55%,2572,Sutter ,12.7,71.3,16.1,18.2,73.6,0.7,0.6,4.9,0.2,1.9
6037650902,25.67,52.42,50-55%,6776,Los Angeles,16.1,71.4,12.5,31.0,27.3,0.3,1.2,33.6,2.7,3.9
6109005100,25.67,52.41,50-55%,8262,Tuolumne ,10.3,61.9,27.8,10.8,86.2,0.0,2.0,0.4,0.0,0.6
6087110700,25.65,52.40,50-55%,3140,Santa Cruz,14.6,70.7,14.6,78.5,17.5,0.7,0.0,2.6,0.0,0.7
6059086902,25.63,52.38,50-55%,5600,Orange ,8.6,68.0,23.5,30.8,36.1,4.3,0.0,27.3,0.0,1.4
6111005004,25.63,52.37,50-55%,9284,Ventura ,13.5,80.0,6.5,53.8,26.9,2.3,0.2,11.5,0.7,4.5
6073010010,25.62,52.36,50-55%,5260,San Diego,8.2,69.6,22.2,76.6,9.9,2.8,0.0,10.3,0.0,0.4
6037405600,25.62,52.35,50-55%,5724,Los Angeles,11.6,71.7,16.7,63.9,13.9,2.2,0.0,19.7,0.0,0.3
6071002304,25.62,52.33,50-55%,21232,San Bernardino,13.7,81.1,5.2,54.3,19.3,11.5,0.1,12.4,0.0,2.3
6073006600,25.61,52.32,50-55%,1805,San Diego,40.5,59.2,0.3,22.2,45.8,16.1,0.6,10.1,0.0,5.2
6015000102,25.61,52.31,50-55%,3418,Del Norte,12.5,61.3,26.2,13.1,58.1,3.8,10.8,5.3,0.0,8.9
6071012103,25.60,52.30,50-55%,3469,San Bernardino,11.0,68.2,20.8,22.3,69.2,2.0,2.6,1.5,0.0,2.3
6073005900,25.60,52.28,50-55%,3209,San Diego,1.3,81.9,16.7,20.9,68.1,2.7,0.4,4.3,0.3,3.2
6067003400,25.60,52.27,50-55%,4119,Sacramento ,10.0,66.7,23.4,24.8,45.8,9.1,1.1,14.1,1.4,3.9
6037573403,25.59,52.26,50-55%,3436,Los Angeles,12.0,75.4,12.6,18.1,36.8,16.5,0.0,24.9,0.3,3.5
6097153808,25.58,52.24,50-55%,4421,Sonoma ,11.1,72.7,16.2,43.0,50.7,0.0,1.0,2.7,0.0,2.6
6077005405,25.58,52.23,50-55%,3382,San Joaquin,13.3,78.0,8.7,49.6,33.0,0.8,0.3,12.7,0.0,3.6
6037620002,25.58,52.22,50-55%,3494,Los Angeles,13.4,76.7,9.9,15.1,61.6,2.0,0.0,15.1,0.0,6.2
6037401312,25.58,52.21,50-55%,5335,Los Angeles,9.7,65.7,24.6,37.8,50.6,3.4,0.0,6.7,0.1,1.5
6025011803,25.57,52.19,50-55%,6254,Imperial ,19.3,70.9,9.8,82.0,8.2,1.0,0.0,8.8,0.0,0.0
6059110003,25.57,52.18,50-55%,3163,Orange ,16.6,61.7,21.8,18.7,61.1,0.9,0.0,17.7,0.0,1.7
6037212501,25.57,52.17,50-55%,1912,Los Angeles,8.8,81.4,9.8,49.2,15.2,6.6,0.3,27.2,0.0,1.5
6001410000,25.57,52.16,50-55%,3367,Alameda ,10.7,64.3,25.0,9.3,34.1,39.0,0.0,3.2,0.0,14.4
6085512508,25.57,52.14,50-55%,8007,Santa Clara,11.0,75.1,13.9,59.0,34.3,0.3,0.2,4.6,0.0,1.5
6073002709,25.56,52.13,50-55%,4250,San Diego,22.7,72.3,5.0,55.2,8.6,24.5,0.0,10.4,0.0,1.2
6037269800,25.56,52.12,50-55%,3123,Los Angeles,6.8,87.5,5.7,17.5,51.8,7.7,0.0,19.8,0.0,3.2
6059001102,25.56,52.11,50-55%,3349,Orange ,16.3,69.7,14.0,45.5,34.8,3.5,0.0,14.2,0.0,2.1
6037400604,25.55,52.09,50-55%,3616,Los Angeles,16.1,73.8,10.1,46.2,27.2,2.5,0.2,22.6,0.0,1.3
6059001601,25.55,52.08,50-55%,8186,Orange ,11.7,66.1,22.1,26.3,44.8,2.0,0.0,24.4,0.4,2.2
6037214000,25.55,52.07,50-55%,3971,Los Angeles,19.3,66.9,13.7,8.9,82.3,0.3,0.0,4.2,0.6,3.6
6019004406,25.54,52.06,50-55%,5037,Fresno ,14.1,69.4,16.5,22.9,59.0,5.1,0.0,11.9,0.0,1.0
6075022801,25.53,52.04,50-55%,5765,San Francisco,12.1,79.4,8.5,41.4,38.0,1.0,0.0,15.5,0.0,4.1
6037910714,25.53,52.03,50-55%,4113,Los Angeles,16.6,77.0,6.4,78.3,7.8,11.8,0.0,1.0,0.0,1.1
6113010608,25.52,52.02,50-55%,6014,Yolo ,6.6,89.3,4.1,22.2,35.8,0.9,0.0,36.8,0.4,3.9
6075022901,25.52,52.01,50-55%,5174,San Francisco,12.5,81.3,6.2,57.9,34.4,1.2,0.0,5.4,0.0,1.1
6065042720,25.49,51.99,50-55%,5492,Riverside ,12.6,74.4,13.0,55.4,38.0,0.0,0.0,0.6,3.3,2.7
6079012401,25.49,51.98,50-55%,6521,San Luis Obispo,10.6,74.9,14.5,51.7,41.4,1.0,0.2,2.8,0.0,2.9
6059001707,25.48,51.97,50-55%,7270,Orange ,9.0,75.9,15.1,12.7,15.1,0.0,0.4,69.4,0.0,2.4
6013365003,25.48,51.95,50-55%,5236,Contra Costa,9.2,78.3,12.4,19.3,17.8,25.9,0.6,26.5,0.0,9.8
6067003900,25.47,51.94,50-55%,3372,Sacramento ,9.9,69.2,20.9,26.6,46.3,3.6,0.0,19.0,0.1,4.4
6071008704,25.46,51.93,50-55%,8398,San Bernardino,15.6,71.6,12.8,34.2,60.4,0.3,0.2,4.5,0.0,0.3
6081601400,25.45,51.92,50-55%,7164,San Mateo,6.7,74.5,18.7,17.3,15.6,0.3,0.0,63.8,0.0,3.0
6113011001,25.45,51.90,50-55%,7423,Yolo ,15.8,67.1,17.1,59.2,32.3,0.9,0.0,5.2,0.0,2.4
6059075902,25.44,51.89,50-55%,6826,Orange ,8.5,77.6,13.9,33.5,58.6,1.0,0.2,5.4,0.0,1.2
6037106020,25.43,51.88,50-55%,5807,Los Angeles,10.0,77.5,12.5,80.4,17.2,0.8,0.0,0.8,0.0,0.9
6001433102,25.42,51.87,50-55%,4297,Alameda ,13.1,67.8,19.1,37.1,13.1,6.3,0.1,40.5,0.0,2.9
6037503702,25.42,51.85,50-55%,5458,Los Angeles,11.1,73.4,15.5,56.2,35.7,0.8,0.0,5.9,0.2,1.2
6001435800,25.42,51.84,50-55%,5510,Alameda ,11.1,78.7,10.2,54.3,16.6,1.7,0.0,23.3,0.0,4.2
6111000304,25.42,51.83,50-55%,4459,Ventura ,11.9,77.5,10.7,76.2,21.6,0.0,0.2,1.1,0.0,0.9
6071000115,25.41,51.82,50-55%,7486,San Bernardino,18.3,73.0,8.7,30.9,32.9,1.7,0.3,30.0,0.0,4.3
6075012302,25.40,51.80,50-55%,2621,San Francisco,1.8,91.2,7.0,20.8,40.2,5.6,0.0,29.4,0.0,3.9
6071000818,25.39,51.79,50-55%,5121,San Bernardino,8.2,73.6,18.2,38.0,47.8,4.9,0.1,5.0,1.2,3.1
6013302008,25.39,51.78,50-55%,8656,Contra Costa,18.9,73.9,7.2,41.4,35.0,10.2,1.1,6.8,0.0,5.4
6023001200,25.38,51.77,50-55%,4812,Humboldt ,10.5,76.6,12.9,17.8,72.6,1.8,1.4,1.6,0.0,4.9
6059088203,25.38,51.75,50-55%,5013,Orange ,12.7,73.5,13.8,29.0,24.9,0.4,4.3,38.6,0.0,2.8
6037267404,25.37,51.74,50-55%,3340,Los Angeles,6.8,81.6,11.6,11.6,62.5,4.8,0.0,15.6,0.0,5.5
6095252707,25.37,51.73,50-55%,5379,Solano ,11.7,73.6,14.6,31.8,34.2,18.9,0.3,8.0,0.0,6.8
6037141201,25.37,51.72,50-55%,4471,Los Angeles,9.4,77.8,12.8,16.8,67.3,7.4,0.0,4.5,0.0,4.0
6037462301,25.36,51.70,50-55%,4958,Los Angeles,15.5,75.3,9.3,60.3,20.5,9.2,0.2,7.9,0.0,1.9
6111008302,25.35,51.69,50-55%,5717,Ventura ,12.4,71.2,16.3,29.2,59.3,0.4,0.0,7.4,0.0,3.7
6073013309,25.35,51.68,50-55%,6520,San Diego,11.4,73.2,15.4,60.5,24.3,2.5,0.2,9.0,0.0,3.4
6073018700,25.34,51.66,50-55%,38932,San Diego,18.7,81.1,0.1,27.7,58.7,8.8,1.0,1.8,0.3,1.7
6085512402,25.34,51.65,50-55%,4966,Santa Clara,10.0,72.6,17.3,46.7,40.7,1.2,0.6,7.8,0.0,2.9
6071012200,25.33,51.64,50-55%,19699,San Bernardino,4.8,84.7,10.5,36.8,26.2,15.4,0.9,12.9,0.4,7.4
6001440331,25.32,51.63,50-55%,3275,Alameda ,11.0,77.3,11.7,24.5,12.9,2.2,0.2,51.3,4.5,4.5
6001440307,25.32,51.61,50-55%,4488,Alameda ,9.3,63.5,27.2,16.8,20.3,6.1,0.2,53.3,0.5,2.8
6037131200,25.32,51.60,50-55%,3129,Los Angeles,9.3,73.7,16.9,40.8,43.7,3.8,0.0,9.9,0.0,1.7
6037111301,25.31,51.59,50-55%,7151,Los Angeles,10.8,77.6,11.6,34.8,34.9,6.2,0.0,21.4,0.0,2.7
6037900608,25.31,51.58,50-55%,3509,Los Angeles,11.8,75.1,13.1,46.8,19.9,27.9,0.0,3.6,0.0,1.8
6077005001,25.31,51.56,50-55%,6019,San Joaquin,14.0,66.0,20.0,27.2,68.8,0.8,0.0,1.4,0.0,1.8
6025010800,25.30,51.55,50-55%,1202,Imperial ,18.2,66.7,15.1,42.1,51.3,3.4,0.0,1.5,0.0,1.7
6077003215,25.30,51.54,50-55%,4109,San Joaquin,12.8,75.5,11.8,30.9,37.5,13.7,0.0,11.8,0.0,6.1
6037800204,25.29,51.53,50-55%,4604,Los Angeles,10.7,65.3,23.9,10.4,74.3,0.6,1.1,9.3,0.0,4.3
